02.03.2019 22:26:48,25.00,24.25,24.50,24.75,25.25,22.00
02.03.2019 22:26:50,25.25,24.25,24.25,25.50,24.50,21.75
02.03.2019 22:26:51,25.00,24.25,24.75,24.75,23.75,22.75
02.03.2019 22:26:53,24.50,25.25,24.50,25.00,24.00,22.75
02.03.2019 22:26:54,25.75,24.00,25.25,24.50,25.25,22.00
02.03.2019 22:26:56,25.25,23.75,24.50,25.75,25.00,22.50
02.03.2019 22:26:57,25.25,24.50,24.50,26.00,24.25,22.75
02.03.2019 22:26:59,25.25,24.50,24.25,25.00,24.50,23.25
02.03.2019 22:27:00,26.00,24.25,24.00,24.50,25.00,23.25
02.03.2019 22:27:02,26.00,24.50,24.25,23.75,23.50,24.00
02.03.2019 22:27:03,25.75,24.75,23.75,26.00,25.25,22.50
02.03.2019 22:27:04,25.25,24.00,24.75,24.75,25.00,22.25
02.03.2019 22:27:06,25.00,24.00,24.00,26.25,25.50,22.50
02.03.2019 22:27:07,26.00,24.50,24.25,24.50,25.50,22.50
02.03.2019 22:27:09,26.00,24.00,24.00,24.75,25.50,23.00
02.03.2019 22:27:10,25.75,25.75,24.75,25.00,25.75,23.00
02.03.2019 22:27:12,25.25,23.75,23.50,26.25,25.25,22.00
02.03.2019 22:27:13,25.50,25.00,24.25,24.75,25.25,23.50
02.03.2019 22:27:15,25.25,24.50,24.75,25.00,24.50,23.25
02.03.2019 22:27:16,25.25,23.50,24.75,26.00,25.50,23.00
02.03.2019 22:27:17,25.25,24.25,24.25,24.50,25.50,22.50
02.03.2019 22:27:19,25.75,24.75,24.25,26.00,24.75,23.25
02.03.2019 22:27:20,25.00,23.75,24.25,24.25,25.75,22.50
02.03.2019 22:27:22,26.00,25.00,24.75,25.25,24.25,22.25
02.03.2019 22:27:23,25.25,24.25,23.75,25.75,25.50,22.00
02.03.2019 22:27:25,25.25,25.00,24.25,25.00,25.00,22.00
02.03.2019 22:27:26,25.50,24.50,24.25,24.75,25.00,23.25
02.03.2019 22:27:28,25.25,24.50,24.50,25.00,25.50,23.25
02.03.2019 22:27:29,25.50,24.50,25.00,23.75,26.25,23.25
02.03.2019 22:27:31,25.50,24.25,25.00,25.75,25.25,22.25
02.03.2019 22:27:32,25.25,24.75,24.75,25.50,24.75,21.75
02.03.2019 22:27:33,26.00,24.25,24.00,25.25,25.00,22.75
02.03.2019 22:27:35,25.75,24.00,24.25,25.00,23.75,23.50
02.03.2019 22:27:36,25.50,25.25,24.00,23.75,24.50,22.50
02.03.2019 22:27:38,25.25,24.50,24.00,24.75,23.50,22.75
02.03.2019 22:27:39,25.75,25.00,23.75,26.00,24.75,22.50
02.03.2019 22:27:41,25.50,24.50,24.25,24.25,24.75,23.00
02.03.2019 22:27:42,25.25,24.25,24.25,25.25,23.75,23.25
02.03.2019 22:27:44,25.75,25.00,24.00,24.75,24.50,22.50
02.03.2019 22:27:45,25.25,23.75,24.50,25.25,23.75,22.00
02.03.2019 22:27:46,25.50,24.00,24.50,24.50,25.75,23.25
02.03.2019 22:27:48,25.75,25.25,25.25,23.75,25.00,22.75
02.03.2019 22:27:49,25.75,25.00,24.00,24.75,25.25,21.75
02.03.2019 22:27:51,25.50,24.75,24.25,25.00,25.00,23.00
02.03.2019 22:27:52,25.50,24.75,24.75,24.00,23.75,23.50
02.03.2019 22:27:54,25.25,24.75,24.50,25.75,24.00,23.25
02.03.2019 22:27:55,25.25,24.50,23.75,24.75,23.50,22.50
02.03.2019 22:27:57,25.00,25.00,24.25,24.50,24.00,22.00
02.03.2019 22:27:58,24.75,24.25,24.75,25.50,24.00,22.75
02.03.2019 22:27:59,25.25,24.25,24.25,24.50,24.25,22.75
02.03.2019 22:28:01,25.00,24.50,24.25,24.25,23.25,22.00
02.03.2019 22:28:02,25.50,25.25,24.50,24.50,23.75,23.00
02.03.2019 22:28:04,25.25,24.50,24.25,25.75,24.25,23.00
02.03.2019 22:28:05,25.00,25.00,23.50,25.25,24.50,22.00
02.03.2019 22:28:07,24.50,24.25,24.25,25.50,24.50,22.50
02.03.2019 22:28:08,25.25,24.50,24.50,25.50,24.25,23.00
02.03.2019 22:28:10,25.00,24.00,24.00,25.25,24.25,23.25
02.03.2019 22:28:11,25.50,24.25,24.75,25.50,24.25,21.75
02.03.2019 22:28:13,25.50,24.25,24.50,25.50,24.25,23.50
02.03.2019 22:28:14,25.25,24.50,24.25,23.75,24.50,23.25
02.03.2019 22:28:15,25.75,23.75,24.25,25.50,25.00,22.75
02.03.2019 22:28:17,26.00,24.75,24.75,25.00,24.25,22.00
02.03.2019 22:28:18,25.50,24.50,25.25,25.50,25.00,22.50
02.03.2019 22:28:20,25.50,24.00,24.50,26.00,24.75,23.00
02.03.2019 22:28:21,25.75,24.00,24.75,25.50,24.75,22.50
02.03.2019 22:28:23,25.75,25.25,24.25,25.75,24.25,22.50
02.03.2019 22:28:24,26.25,26.00,25.00,25.25,24.25,22.50
02.03.2019 22:28:26,25.75,24.00,24.25,24.75,24.75,22.50
02.03.2019 22:28:27,25.50,24.75,24.25,25.50,24.50,23.00
02.03.2019 22:28:28,25.25,23.75,24.50,24.75,24.25,22.25
02.03.2019 22:28:30,25.00,24.00,24.50,26.25,24.75,23.00
02.03.2019 22:28:32,25.75,24.00,24.00,25.75,24.50,23.50
02.03.2019 22:28:33,25.25,24.75,24.50,24.75,24.50,23.00
02.03.2019 22:28:34,25.25,24.25,24.00,25.25,24.50,22.25
02.03.2019 22:28:36,25.50,24.00,24.50,26.00,25.00,23.25
02.03.2019 22:28:37,25.75,24.75,24.75,25.00,25.50,22.75
02.03.2019 22:28:39,25.50,24.75,25.00,24.25,24.25,21.25
02.03.2019 22:28:40,25.75,24.00,25.00,24.75,24.75,22.50
02.03.2019 22:28:42,25.50,24.00,24.25,24.25,24.50,22.50
02.03.2019 22:28:43,25.25,24.25,24.25,24.25,25.00,23.00
02.03.2019 22:28:45,25.50,24.00,24.00,24.25,24.50,21.75
02.03.2019 22:28:46,25.75,24.50,24.00,24.00,25.25,22.75
02.03.2019 22:28:47,25.25,24.75,24.25,25.25,24.25,23.75
02.03.2019 22:28:49,25.00,24.00,24.50,24.50,24.75,23.00
02.03.2019 22:28:50,25.25,24.25,24.75,25.25,24.00,22.75
02.03.2019 22:28:52,26.00,24.75,24.75,24.50,25.00,22.50
02.03.2019 22:28:53,25.50,24.00,24.50,23.75,25.00,22.50
02.03.2019 22:28:55,25.75,24.75,24.50,23.75,24.25,23.00
02.03.2019 22:28:56,25.75,24.25,24.75,24.75,24.75,23.00
02.03.2019 22:28:58,25.75,23.75,24.50,24.25,24.50,22.75
02.03.2019 22:28:59,26.00,24.75,24.50,24.75,24.50,22.50
02.03.2019 22:29:01,25.75,24.75,23.25,24.00,24.00,23.25
02.03.2019 22:29:02,25.50,24.50,24.25,24.75,24.75,22.75
02.03.2019 22:29:03,25.50,24.75,24.25,23.75,24.75,22.50
02.03.2019 22:29:05,25.50,25.25,24.25,25.00,24.75,21.25
02.03.2019 22:29:06,25.00,23.50,24.25,23.25,24.50,21.50
02.03.2019 22:29:08,25.50,24.50,24.25,24.50,24.00,22.50
02.03.2019 22:29:09,25.25,25.00,24.50,24.75,24.75,23.50
02.03.2019 22:29:11,24.75,25.00,24.25,25.25,24.00,21.75
02.03.2019 22:29:12,25.00,24.75,24.25,23.75,25.00,21.75
02.03.2019 22:29:14,25.00,23.75,24.75,24.75,24.50,22.00
02.03.2019 22:29:15,25.25,24.25,24.00,24.25,25.50,23.50
02.03.2019 22:29:17,25.00,24.50,24.00,25.00,25.00,21.25
02.03.2019 22:29:18,25.00,25.25,25.00,24.25,24.25,23.00
02.03.2019 22:29:20,25.50,24.75,24.00,25.00,25.00,24.00
02.03.2019 22:29:21,24.75,25.25,24.25,23.75,25.25,22.50
02.03.2019 22:29:22,25.25,24.25,24.00,26.00,24.75,23.75
02.03.2019 22:29:24,25.75,24.00,24.00,24.75,24.75,23.25
02.03.2019 22:29:25,25.50,24.50,24.00,23.75,24.25,22.50
02.03.2019 22:29:27,26.00,25.25,24.25,24.25,24.75,21.75
02.03.2019 22:29:28,25.50,24.50,24.00,23.75,25.00,22.75
02.03.2019 22:29:30,25.50,23.75,24.50,24.00,24.75,22.50
02.03.2019 22:29:31,26.25,24.50,24.75,23.75,24.75,23.50
02.03.2019 22:29:33,26.50,24.25,25.00,24.00,24.00,23.25
02.03.2019 22:29:34,25.50,23.75,25.00,25.25,24.50,23.00
02.03.2019 22:29:35,25.25,25.75,24.75,24.25,24.50,22.50
02.03.2019 22:29:37,25.25,24.00,24.75,25.25,24.50,22.75
02.03.2019 22:29:38,25.25,24.25,25.00,25.50,25.00,23.00
02.03.2019 22:29:40,25.75,24.50,24.25,25.25,24.50,22.75
02.03.2019 22:29:41,25.50,23.75,24.25,23.25,24.75,23.00
02.03.2019 22:29:43,25.50,24.00,25.00,24.75,24.25,22.75
02.03.2019 22:29:44,25.75,23.50,24.75,24.25,23.75,22.75
02.03.2019 22:29:46,25.50,24.25,24.25,24.25,25.25,23.00
02.03.2019 22:29:47,25.75,24.50,24.75,24.25,24.25,23.00
02.03.2019 22:29:48,25.25,24.00,24.25,24.75,24.25,22.25
02.03.2019 22:29:50,25.75,25.00,24.00,24.75,23.75,22.75
02.03.2019 22:29:51,25.25,24.00,24.00,24.75,25.00,22.25
02.03.2019 22:29:53,25.50,23.75,24.75,26.00,24.25,22.00
02.03.2019 22:29:54,25.50,24.75,24.25,24.75,25.00,23.00
02.03.2019 22:29:56,25.50,24.00,24.50,24.50,24.50,22.50
02.03.2019 22:29:57,25.50,25.00,24.00,24.25,24.00,22.75
02.03.2019 22:29:59,25.25,24.25,24.50,25.00,25.00,22.50
02.03.2019 22:30:00,25.50,23.00,24.00,23.50,24.50,23.00
02.03.2019 22:30:02,25.50,24.00,24.00,23.00,24.75,21.50
02.03.2019 22:30:03,25.50,24.25,24.00,23.25,24.00,22.50
02.03.2019 22:30:05,25.50,23.75,25.25,23.50,23.75,23.25
02.03.2019 22:30:06,24.50,25.25,24.75,25.00,24.50,23.25
02.03.2019 22:30:07,24.75,24.00,25.00,24.00,24.00,22.50
02.03.2019 22:30:09,25.25,25.00,24.25,24.75,24.00,22.50
02.03.2019 22:30:10,24.50,25.25,24.00,24.75,24.50,23.00
02.03.2019 22:30:12,25.25,24.75,24.50,25.00,24.25,22.50
02.03.2019 22:30:13,25.00,24.50,24.50,24.25,24.25,23.00
02.03.2019 22:30:15,25.25,23.75,24.50,24.75,24.25,22.00
02.03.2019 22:30:16,25.00,25.00,24.25,25.00,24.75,21.75
02.03.2019 22:30:18,25.00,24.25,24.25,24.00,23.75,22.50
02.03.2019 22:30:19,25.50,23.25,23.75,25.25,23.25,22.50
02.03.2019 22:30:21,25.25,24.25,24.50,23.75,23.50,21.75
02.03.2019 22:30:22,25.00,23.50,23.75,24.75,24.25,22.50
02.03.2019 22:30:23,24.75,24.00,24.00,24.50,23.75,23.75
02.03.2019 22:30:25,25.00,25.25,23.50,23.75,24.25,22.75
02.03.2019 22:30:26,24.75,23.50,23.25,23.75,24.00,23.00
02.03.2019 22:30:28,25.50,24.25,23.00,23.75,23.50,21.50
02.03.2019 22:30:29,25.50,23.25,24.25,25.00,25.00,22.50
02.03.2019 22:30:31,25.25,24.75,24.00,24.75,24.25,22.50
02.03.2019 22:30:32,25.25,24.25,24.00,24.75,24.25,22.75
02.03.2019 22:30:34,24.75,25.25,24.00,23.25,23.25,21.75
02.03.2019 22:30:35,25.75,25.00,24.50,24.00,23.75,22.25
02.03.2019 22:30:36,25.75,23.50,23.50,24.50,23.75,21.75
02.03.2019 22:30:38,25.75,24.75,24.00,24.50,24.50,22.00
02.03.2019 22:30:39,25.00,24.25,24.75,25.25,24.00,23.00
02.03.2019 22:30:41,25.75,24.50,24.25,23.75,24.75,22.00
02.03.2019 22:30:42,25.00,24.00,24.00,24.25,24.00,22.00
02.03.2019 22:30:44,26.25,23.50,23.25,25.00,23.75,23.50
02.03.2019 22:30:45,25.25,25.25,24.75,23.75,23.75,21.50
02.03.2019 22:30:47,25.50,24.00,24.50,24.75,23.75,22.00
02.03.2019 22:30:48,25.50,24.00,24.25,24.25,24.25,23.50
02.03.2019 22:30:50,25.50,24.50,23.75,24.75,24.50,22.00
02.03.2019 22:30:51,25.50,25.50,24.25,25.25,24.75,22.50
02.03.2019 22:30:53,24.75,24.75,24.50,24.25,23.75,21.50
02.03.2019 22:30:54,24.75,23.50,23.50,23.75,24.50,22.25
02.03.2019 22:30:55,25.00,23.75,23.75,23.00,23.50,23.00
02.03.2019 22:30:57,25.50,24.25,23.50,24.25,24.25,21.50
02.03.2019 22:30:58,25.50,23.50,23.50,23.75,24.25,22.50
02.03.2019 22:31:00,25.50,24.75,23.75,24.25,25.25,22.50
02.03.2019 22:31:01,25.25,24.75,23.75,24.75,24.50,23.50
02.03.2019 22:31:03,25.50,23.75,23.75,24.25,24.00,23.00
02.03.2019 22:31:04,25.25,25.25,23.25,25.50,24.25,23.50
02.03.2019 22:31:06,25.25,23.75,24.75,24.75,24.00,22.75
02.03.2019 22:31:07,25.50,23.75,23.25,24.00,24.75,21.75
02.03.2019 22:31:08,25.50,24.50,24.00,24.50,24.75,23.00
02.03.2019 22:31:10,25.25,24.50,24.25,24.75,24.25,22.50
02.03.2019 22:31:11,25.00,24.25,24.25,25.00,24.25,23.25
02.03.2019 22:31:13,25.50,24.00,24.00,24.50,24.00,21.50
02.03.2019 22:31:14,25.25,25.00,24.25,23.75,24.00,22.50
02.03.2019 22:31:16,25.00,24.50,24.75,24.75,24.25,22.25
02.03.2019 22:31:17,25.25,24.25,24.75,24.25,24.25,23.25
02.03.2019 22:31:19,25.25,24.25,25.00,24.50,24.00,22.50
02.03.2019 22:31:20,25.00,24.25,23.50,24.75,24.50,23.50
02.03.2019 22:31:22,25.50,24.50,24.00,23.50,24.00,22.25
02.03.2019 22:31:23,25.75,24.50,23.75,23.50,24.75,22.75
02.03.2019 22:31:25,25.25,24.75,24.50,24.25,24.00,23.00
02.03.2019 22:31:26,25.25,25.00,23.75,24.00,23.75,22.00
02.03.2019 22:31:27,25.50,24.00,23.75,23.50,23.50,21.50
02.03.2019 22:31:29,25.00,23.75,24.00,25.50,23.75,22.25
02.03.2019 22:31:30,25.50,24.50,23.75,24.75,24.25,23.00
02.03.2019 22:31:32,25.00,23.75,23.25,23.25,24.00,23.00
02.03.2019 22:31:33,25.00,24.00,23.75,24.00,24.25,22.50
02.03.2019 22:31:35,24.75,23.75,23.75,23.50,24.50,23.25
02.03.2019 22:31:36,24.25,24.00,24.25,24.00,24.25,23.75
02.03.2019 22:31:38,25.00,25.00,23.25,24.25,24.50,22.50
02.03.2019 22:31:39,26.00,23.75,23.25,23.75,23.75,22.00
02.03.2019 22:31:40,25.50,23.25,23.75,23.75,24.75,23.25
02.03.2019 22:31:42,25.50,24.00,23.75,24.50,23.75,23.00
02.03.2019 22:31:43,25.25,24.75,24.50,23.75,24.25,23.50
02.03.2019 22:31:45,25.25,23.50,24.50,24.25,24.75,22.75
02.03.2019 22:31:46,25.75,24.25,24.25,25.00,25.00,22.50
02.03.2019 22:31:48,25.75,25.00,23.50,23.75,24.25,22.25
02.03.2019 22:31:49,25.00,24.00,23.75,24.50,23.75,22.50
02.03.2019 22:31:51,25.50,23.75,25.00,24.25,24.75,21.50
